row_id,planet_name,planet_host,discovery_method_group,orbital_period_days,planet_mass_earth,cluster_numeric_id,cluster_label,hz_reported,hz_derived,flux_zone_reported,flux_zone_derived,giant_or_evolved_host_flag,compact_or_hot_subdwarf_host_flag,ultra_short_period_flag,high_mass_companion_flag,extreme_wide_period_flag
1419,K2-33 b,K2-33,Transit,5.424865,1175.971,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
1458,K2-36 b,K2-36,Transit,1.422614,3.9,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
1459,K2-36 c,K2-36,Transit,5.340888,7.8,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
1463,K2-38 b,K2-38,Transit,4.01593,19.0698,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
1464,K2-38 c,K2-38,Transit,10.56103,9.9,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
1465,K2-39 b,K2-39,Transit,4.60543,28.6047,0,Low-mass short-period,,0.0,,too_hot,True,False,False,False,False
1490,K2-60 b,K2-60,Transit,3.00265,135.39558,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
1498,K2-66 b,K2-66,Transit,5.06963,21.3,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
1512,K2-77 b,K2-77,Transit,8.199796,603.877,1,Hot/warm giants,0.0,0.0,too_hot,too_hot,False,False,False,False,False
1537,KELT-1 b,KELT-1,Transit,1.217514,8654.15,1,Hot/warm giants,,0.0,,too_hot,False,False,False,True,False
1538,KELT-10 b,KELT-10,Transit,4.1662739,215.80657,1,Hot/warm giants,0.0,0.0,too_hot,too_hot,False,False,False,False,False
1539,KELT-11 b,KELT-11,Transit,4.7361,54.34893,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
1540,KELT-12 b,KELT-12,Transit,5.031623,301.9385,1,Hot/warm giants,0.0,0.0,too_hot,too_hot,False,False,False,False,False
1541,KELT-14 b,KELT-14,Transit,1.7100566,408.09372,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
1542,KELT-15 b,KELT-15,Transit,3.32944,416.3573,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
1543,KELT-16 b,KELT-16,Transit,0.9689951,874.0325,1,Hot/warm giants,,0.0,,too_hot,False,False,True,False,False
1544,KELT-17 b,KELT-17,Transit,3.0801716,416.3573,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
1545,KELT-18 b,KELT-18,Transit,2.8717518,375.0394,1,Hot/warm giants,0.0,0.0,too_hot,too_hot,False,False,False,False,False
1546,KELT-19 A b,KELT-19 A,Transit,4.6117093,1293.5681,1,Hot/warm giants,0.0,0.0,too_hot,too_hot,False,False,False,False,False
1547,KELT-2 A b,KELT-2 A,Transit,4.11379,540.311,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
1548,KELT-20 b,KELT-20,Transit,3.4741085,1074.90106,1,Hot/warm giants,0.0,0.0,too_hot,too_hot,False,False,False,False,False
1549,KELT-21 b,KELT-21,Transit,3.6127647,1242.7153,1,Hot/warm giants,0.0,0.0,too_hot,too_hot,False,False,False,False,False
1550,KELT-23 A b,KELT-23 A,Transit,2.255251,298.12454,1,Hot/warm giants,0.0,0.0,too_hot,too_hot,False,False,False,False,False
1551,KELT-24 b,KELT-24,Transit,5.5514926,1646.3594,1,Hot/warm giants,0.0,0.0,too_hot,too_hot,False,False,False,False,False
1552,KELT-3 b,KELT-3,Transit,2.70339,616.5902,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
1553,KELT-4 A b,KELT-4 A,Transit,2.9895932,286.68266,1,Hot/warm giants,0.0,0.0,too_hot,too_hot,False,False,False,False,False
1554,KELT-6 b,KELT-6,Transit,7.8457,165.2716,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
1555,KELT-6 c,KELT-6,Radial Velocity,1276.0,1179.1493,2,Long-period giants,,1.0,,habitable_zone,False,False,False,False,False
1556,KELT-7 b,KELT-7,Transit,2.73477,441.7837,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
1557,KELT-8 b,KELT-8,Transit,3.24406,209.7678,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
1558,KELT-9 b,KELT-9,Transit,1.4811235,915.3504,1,Hot/warm giants,0.0,0.0,too_hot,too_hot,False,False,False,False,False
1562,KIC 10068024 b,KIC 10068024,Other methods,2.073549,635.65681,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
1565,KIC 5095269 b,KIC 5095269,Other methods,237.68977,2445.06619,2,Long-period giants,,,,,False,False,False,False,False
1567,KIC 5479689 b,KIC 5479689,Other methods,1.701531,158.9142,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
1569,KIC 7917485 b,KIC 7917485,Other methods,840.0,3750.394,2,Long-period giants,,,,,False,False,False,False,False
1570,KIC 8121913 b,KIC 8121913,Other methods,3.294601,667.43965,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
1599,KOI-12 b,KOI-12,Transit,17.855182,349.613,1,Hot/warm giants,,,,,False,False,False,False,False
1600,KOI-1257 b,KOI-1257,Transit,86.647661,460.83,2,Long-period giants,,0.0,,too_hot,False,False,False,False,False
1601,KOI-13 b,KOI-13,Transit,1.763588,2949.4624,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
1602,KOI-142 b,KOI-142,Transit,10.91647,9.5,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
1603,KOI-142 c,KOI-142,Transit,22.26492,214.1,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
1604,KOI-1599.01,KOI-1599,Transit,20.4415,4.6,0,Low-mass short-period,,,,,False,False,False,False,False
1605,KOI-1599.02,KOI-1599,Transit,13.6088,9.0,0,Low-mass short-period,,,,,False,False,False,False,False
1606,KOI-1783.01,KOI-1783,Transit,134.4628,71.0,3,Intermediate-mass moderate-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
1607,KOI-1783.02,KOI-1783,Transit,284.215,15.0,3,Intermediate-mass moderate-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
1608,KOI-1831 d,Kepler-324,Transit,34.169,2.23,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
1609,KOI-1833 d,Kepler-968,Transit,7.685,11.02,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
1611,KOI-3503 b,KOI-3503,Transit,21.185,9.2,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
1612,KOI-3503 c,KOI-3503,Transit,31.828,10.36,3,Intermediate-mass moderate-period,,0.0,,too_hot,False,False,False,False,False
1620,KOI-3680 b,KOI-3680,Transit,141.241671,613.4119,2,Long-period giants,,0.0,,too_hot,False,False,False,False,False
1621,KOI-55 b,KOI-55,Other methods,0.240104,0.44,0,Low-mass short-period,,0.0,,too_hot,False,True,True,False,False
1622,KOI-55 c,KOI-55,Other methods,0.342887,0.655,0,Low-mass short-period,,0.0,,too_hot,False,True,True,False,False
1623,KOI-94 b,KOI-94,Transit,3.743208,10.5,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
1624,KOI-94 c,KOI-94,Transit,10.423648,15.6,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
1625,KOI-94 d,KOI-94,Transit,22.342989,106.0,3,Intermediate-mass moderate-period,,0.0,,too_hot,False,False,False,False,False
1626,KOI-94 e,KOI-94,Transit,54.32031,35.0,3,Intermediate-mass moderate-period,,0.0,,too_hot,False,False,False,False,False
1627,KPS-1 b,KPS-1,Transit,1.706291,346.4347,1,Hot/warm giants,0.0,0.0,too_hot,too_hot,False,False,False,False,False
1628,Kapteyn c,Kapteyn,Radial Velocity,121.54,7.0,3,Intermediate-mass moderate-period,,0.0,,too_cold,False,False,False,False,False
1629,Kepler-10 b,Kepler-10,Transit,0.837491,4.60853,0,Low-mass short-period,,0.0,,too_hot,False,False,True,False,False
1630,Kepler-10 c,Kepler-10,Transit,45.2946,7.37,3,Intermediate-mass moderate-period,,0.0,,too_hot,False,False,False,False,False
1631,Kepler-100 b,Kepler-100,Transit,6.88705,7.34,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
1632,Kepler-100 c,Kepler-100,Transit,12.8159,7.05,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
1633,Kepler-100 d,Kepler-100,Transit,35.3331,3.0,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
1645,Kepler-101 b,Kepler-101,Transit,3.4876812,51.1,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
1646,Kepler-101 c,Kepler-101,Transit,6.02976,3.78,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
1658,Kepler-102 b,Kepler-102,Transit,5.28696,4.3,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
1659,Kepler-102 c,Kepler-102,Transit,7.07142,3.0,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
1660,Kepler-102 d,Kepler-102,Transit,10.3117,3.8,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
1661,Kepler-102 e,Kepler-102,Transit,16.1457,8.93,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
1662,Kepler-102 f,Kepler-102,Transit,27.4536,5.2,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
1673,Kepler-103 b,Kepler-103,Transit,15.9654,9.7,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
1674,Kepler-103 c,Kepler-103,Transit,179.612,36.1,3,Intermediate-mass moderate-period,,0.0,,too_hot,False,False,False,False,False
1700,Kepler-105 c,Kepler-105,Transit,7.1262,4.6,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
1712,Kepler-106 b,Kepler-106,Transit,6.16486,5.3,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
1713,Kepler-106 c,Kepler-106,Transit,13.5708,10.44,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
1714,Kepler-106 d,Kepler-106,Transit,23.9802,8.1,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
1715,Kepler-106 e,Kepler-106,Transit,43.8445,11.17,3,Intermediate-mass moderate-period,,0.0,,too_hot,False,False,False,False,False
1727,Kepler-107 b,Kepler-107,Transit,3.1800218,3.51,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
1728,Kepler-107 c,Kepler-107,Transit,4.901452,9.39,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
1729,Kepler-107 d,Kepler-107,Transit,7.95839,3.8,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
1730,Kepler-107 e,Kepler-107,Transit,14.749143,8.6,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
1756,Kepler-109 b,Kepler-109,Transit,6.48163,7.3,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
1757,Kepler-109 c,Kepler-109,Transit,21.2227,21.8,3,Intermediate-mass moderate-period,,0.0,,too_hot,False,False,False,False,False
1769,Kepler-11 b,Kepler-11,Transit,10.3039,1.9,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
1770,Kepler-11 c,Kepler-11,Transit,13.0241,2.9,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
1771,Kepler-11 d,Kepler-11,Transit,22.6845,7.3,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
1772,Kepler-11 e,Kepler-11,Transit,31.9996,8.0,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
1773,Kepler-11 f,Kepler-11,Transit,46.6888,2.0,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
1774,Kepler-11 g,Kepler-11,Transit,118.3807,25.0,3,Intermediate-mass moderate-period,,0.0,,too_hot,False,False,False,False,False
1812,Kepler-113 b,Kepler-113,Transit,4.754,11.7,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
1813,Kepler-113 c,Kepler-113,Transit,8.92507,8.7,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
1825,Kepler-114 c,Kepler-114,Transit,8.041,2.8,0,Low-mass short-period,,,,,False,False,False,False,False
1826,Kepler-114 d,Kepler-114,Transit,11.776,3.9,0,Low-mass short-period,,,,,False,False,False,False,False
1863,Kepler-117 b,Kepler-117,Transit,18.7959228,29.875,3,Intermediate-mass moderate-period,,0.0,,too_hot,False,False,False,False,False
1864,Kepler-117 c,Kepler-117,Transit,50.790391,584.78,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
1899,Kepler-12 b,Kepler-12,Transit,4.4379629,137.30256,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
1928,Kepler-122 f,Kepler-122,Other methods,56.268,36.0,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
2005,Kepler-128 b,Kepler-128,Transit,15.09,0.77,0,Low-mass short-period,,,,,False,False,False,False,False
2006,Kepler-128 c,Kepler-128,Transit,22.804,0.9,0,Low-mass short-period,,,,,False,False,False,False,False
2017,Kepler-129 b,Kepler-129,Transit,15.79,20.0,3,Intermediate-mass moderate-period,,0.0,,too_hot,False,False,False,False,False
2018,Kepler-129 c,Kepler-129,Transit,82.2,43.0,3,Intermediate-mass moderate-period,,0.0,,too_hot,False,False,False,False,False
2019,Kepler-129 d,Kepler-129,Radial Velocity,2646.0,2637.97578,2,Long-period giants,,0.0,,too_cold,False,False,False,False,False
2043,Kepler-131 b,Kepler-131,Transit,16.092,16.13,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
2044,Kepler-131 c,Kepler-131,Transit,25.5169,8.25,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
2136,Kepler-138 b,Kepler-138,Transit,10.3126,0.066,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
2137,Kepler-138 c,Kepler-138,Transit,13.7813,1.97,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
2138,Kepler-138 d,Kepler-138,Transit,23.0881,0.64,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
2165,Kepler-14 b,Kepler-14,Transit,6.790123,2669.66,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
2227,Kepler-145 b,Kepler-145,Transit,22.951,37.1,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
2228,Kepler-145 c,Kepler-145,Transit,42.882,79.4,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
2291,Kepler-15 b,Kepler-15,Transit,4.942782,209.76,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
2313,Kepler-1514 b,Kepler-1514,Transit,217.83184,1678.1424,2,Long-period giants,0.0,0.0,too_hot,too_hot,False,False,False,False,False
2424,Kepler-16 b,Kepler-16,Transit,228.776,105.833,3,Intermediate-mass moderate-period,,0.0,,too_cold,False,False,False,False,False
2427,Kepler-160 d,Kepler-160,Other methods,30.0,100.0,3,Intermediate-mass moderate-period,,0.0,,too_hot,False,False,False,False,False
2486,Kepler-1647 b,Kepler-1647,Transit,1107.5923,483.0,2,Long-period giants,,1.0,,habitable_zone,False,False,False,False,False
2495,Kepler-1654 b,Kepler-1654,Transit,1047.8356,158.915,2,Long-period giants,0.0,0.0,too_cold,too_cold,False,False,False,False,False
2496,Kepler-1655 b,Kepler-1655,Transit,11.8728787,5.0,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
2497,Kepler-1656 b,Kepler-1656,Transit,31.578659,48.6,3,Intermediate-mass moderate-period,,0.0,,too_hot,False,False,False,False,False
2498,Kepler-1658 b,Kepler-1658,Transit,3.84937278,1868.8404,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
2502,Kepler-1661 b,Kepler-1661,Transit,175.06,17.0,3,Intermediate-mass moderate-period,1.0,1.0,habitable_zone,habitable_zone,False,False,False,False,False
2552,Kepler-17 b,Kepler-17,Transit,1.4857108,778.65,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
2558,Kepler-1704 b,Kepler-1704,Transit,988.88113,1318.98789,2,Long-period giants,0.0,1.0,too_cold,habitable_zone,False,False,False,False,False
2577,Kepler-177 b,Kepler-177,Transit,36.8601,5.84,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
2578,Kepler-177 c,Kepler-177,Transit,49.40926,14.7,3,Intermediate-mass moderate-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
2584,Kepler-18 b,Kepler-18,Transit,3.504725,6.9,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
2585,Kepler-18 c,Kepler-18,Transit,7.64159,17.3,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
2586,Kepler-18 d,Kepler-18,Transit,14.85888,16.4,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
2611,Kepler-19 b,Kepler-19,Transit,9.28716,8.4,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
2612,Kepler-19 c,Kepler-19,Other methods,28.731,13.1,3,Intermediate-mass moderate-period,,0.0,,too_hot,False,False,False,False,False
2613,Kepler-19 d,Kepler-19,Radial Velocity,62.95,22.5,3,Intermediate-mass moderate-period,,0.0,,too_hot,False,False,False,False,False
2640,Kepler-20 b,Kepler-20,Transit,3.69611525,9.7,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
2641,Kepler-20 c,Kepler-20,Transit,10.85409089,12.75,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
2642,Kepler-20 d,Kepler-20,Transit,77.61130017,10.07,3,Intermediate-mass moderate-period,,0.0,,too_hot,False,False,False,False,False
2645,Kepler-20 g,Kepler-20,Radial Velocity,34.94,19.96,3,Intermediate-mass moderate-period,,0.0,,too_hot,False,False,False,False,False
2671,Kepler-21 b,Kepler-21,Transit,2.78578,5.08,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
2697,Kepler-22 b,Kepler-22,Transit,289.8623,36.0,3,Intermediate-mass moderate-period,,1.0,,habitable_zone,False,False,False,False,False
2709,Kepler-223 b,Kepler-223,Transit,7.38449,7.4,0,Low-mass short-period,,,,,False,False,False,False,False
2710,Kepler-223 c,Kepler-223,Transit,9.84564,5.1,0,Low-mass short-period,,,,,False,False,False,False,False
2711,Kepler-223 d,Kepler-223,Transit,14.78869,8.0,0,Low-mass short-period,,,,,False,False,False,False,False
2712,Kepler-223 e,Kepler-223,Transit,19.72567,4.8,0,Low-mass short-period,,,,,False,False,False,False,False
2730,Kepler-23 b,Kepler-23,Transit,7.1073,254.3,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
2731,Kepler-23 c,Kepler-23,Transit,10.7421,858.1,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
2754,Kepler-238 e,Kepler-238,Transit,23.654,169.7,1,Hot/warm giants,,,,,False,False,False,False,False
2755,Kepler-238 f,Kepler-238,Transit,50.447,13.5,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
2758,Kepler-24 b,Kepler-24,Transit,8.1453,508.5,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
2759,Kepler-24 c,Kepler-24,Transit,12.3335,508.5,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
2787,Kepler-25 b,Kepler-25,Transit,6.238297,8.7,0,Low-mass short-period,,,,,False,False,False,False,False
2788,Kepler-25 c,Kepler-25,Transit,12.7207,15.2,0,Low-mass short-period,,,,,False,False,False,False,False
2789,Kepler-25 d,Kepler-25,Radial Velocity,122.4,71.9,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
2819,Kepler-26 b,Kepler-26,Transit,12.28,5.12,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
2820,Kepler-26 c,Kepler-26,Transit,17.2559,6.2,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
2846,Kepler-27 b,Kepler-27,Transit,15.3348,2895.31,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
2847,Kepler-27 c,Kepler-27,Transit,31.3309,4385.87,1,Hot/warm giants,,0.0,,too_hot,False,False,False,True,False
2864,Kepler-276 c,Kepler-276,Transit,31.884,16.6,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
2865,Kepler-276 d,Kepler-276,Transit,48.648,16.3,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
2866,Kepler-277 b,Kepler-277,Transit,17.324,87.3,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
2867,Kepler-277 c,Kepler-277,Transit,33.006,64.2,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
2871,Kepler-279 c,Kepler-279,Transit,35.736,49.4,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
2872,Kepler-279 d,Kepler-279,Transit,54.414,37.5,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
2873,Kepler-28 b,Kepler-28,Transit,5.9123,479.9,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
2874,Kepler-28 c,Kepler-28,Transit,8.9858,432.23,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
2881,Kepler-282 d,Kepler-282,Transit,24.806,61.0,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
2882,Kepler-282 e,Kepler-282,Transit,44.347,56.2,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
