row_id,planet_name,planet_host,num_stars,num_planets,discovery_method,discovery_year,discovery_facility,orbital_period_days,semi_major_axis_au,planet_mass_earth,eccentricity,insolation_flux_earth,equilibrium_temperature_k,spectral_type,stellar_teff_k,stellar_radius_solar,stellar_mass_solar,stellar_metallicity_dex,stellar_metallicity_ratio_raw,stellar_logg_cgs,distance_pc,gaia_magnitude,stellar_metallicity_ratio_clean,discovery_method_group,hz_reported,flux_zone_reported,log10_insolation_reported,log10_orbital_period_days,log10_semi_major_axis_au,log10_planet_mass_earth,stellar_teff_1000k,stellar_luminosity_solar,semi_major_axis_kepler_au,semi_major_axis_best_au,semi_major_axis_source,insolation_derived_earth,log10_insolation_derived,hz_derived,flux_zone_derived,earth_equivalent_period_days,period_to_earth_equivalent_ratio,log10_period_to_earth_equivalent_ratio,stellar_logg_calculated_cgs,reported_to_derived_flux_ratio,reported_derived_zone_agreement,orbital_period_days_missing,semi_major_axis_au_missing,planet_mass_earth_missing,eccentricity_missing,insolation_flux_earth_missing,equilibrium_temperature_k_missing,spectral_type_missing,stellar_teff_k_missing,stellar_radius_solar_missing,stellar_mass_solar_missing,stellar_metallicity_dex_missing,stellar_metallicity_ratio_raw_missing,stellar_logg_cgs_missing,distance_pc_missing,gaia_magnitude_missing,eligible_reported_core_model,eligible_derived_flux_analysis,compact_or_hot_subdwarf_host_flag,giant_or_evolved_host_flag,ultra_short_period_flag,high_mass_companion_flag,extreme_wide_period_flag,host_regime_annotation,cluster_numeric_id,cluster_label
1282,K2-213 b,K2-213,1,1,Transit,2018,K2,8.13087,,,,,,,5794.0,1.2,1.07,0.25,[Fe/H],4.25,389.702,12.0409,[Fe/H],Transit,,,,0.910137017424864,,,5.794,1.462080099329737,0.0809392398049605,0.0809392398049605,kepler_from_period,223.17879257527812,2.3486529236655493,0.0,too_hot,469.4903933034295,0.0173185013281944,-1.761489692749162,4.30902128558996,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
1283,K2-214 b,K2-214,1,1,Transit,2018,K2,8.596802,0.0834,,,,1006.0,,5854.0,1.27,1.05,0.05,[Fe/H],4.25,300.64,11.599,[Fe/H],Transit,,,,0.9343369242609186,-1.0788339493622612,,5.854,1.7065264526762889,0.0834758595086375,0.0834,catalog_semi_major_axis,245.34709680835024,2.3897809233417027,0.0,too_hot,532.2067072430916,0.0161531259997317,-1.7917434192733317,4.251581857158024,,,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
1284,K2-215 b,K2-215,1,1,Transit,2018,K2,8.269648,,,,,,,5704.0,0.97,1.0,0.11,[Fe/H],4.41,403.964,12.8302,[Fe/H],Transit,,,,0.9174870240735749,,,5.704,0.8973383859782346,0.080032159020907,0.080032159020907,kepler_from_period,140.09646604081803,2.146427180265579,0.0,too_hot,336.7498487031027,0.0245572434014394,-1.6098203851991846,4.46445653146751,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
1285,K2-216 b,K2-216,1,1,Transit,2018,K2,2.1748,0.028,8.0,0.0,248.0,1103.0,K5 V,4503.0,0.72,0.7,0.0,[Fe/H],4.57,115.461,12.0576,[Fe/H],Transit,0.0,too_hot,2.3944516808262164,0.3374193243296731,-1.5528419686577808,0.9030899869919436,4.503,0.1920292965660723,0.0291688123451326,0.028,catalog_semi_major_axis,244.9353272526432,2.389051428344003,0.0,too_hot,126.6388105764652,0.0171732503653518,-1.7651474985408642,4.56843304715172,1.012512171199362,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,False,False,False,False,Ordinary dwarf / unflagged,0.0,Low-mass short-period
1286,K2-217 b,K2-217,1,1,Transit,2018,K2,14.074524,,,,,,,5967.0,1.33,1.1,0.04,[Fe/H],4.17,381.878,12.0279,[Fe/H],Transit,,,,1.1484337159447655,,,5.967,2.0203292132304886,0.1177677983175395,0.1177677983175395,kepler_from_period,145.66963490138195,2.1633690317346783,0.0,too_hot,590.1473886445646,0.0238491676330653,-1.622526773801009,4.2316894032240535,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
1287,K2-218 b,K2-218,1,1,Transit,2018,K2,8.679885,,,,,,,5757.0,1.01,1.05,0.25,[Fe/H],4.45,394.083,12.7137,[Fe/H],Transit,,,,0.9385139712368292,,,5.757,1.0095373138929742,0.0840128267375446,0.0840128267375446,kepler_from_period,143.03133125035237,2.155431180812709,0.0,too_hot,358.9941378233148,0.024178347458899,-1.616573385609532,4.450546551504653,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
1288,K2-219 b,K2-219,1,3,Transit,2018,K2,3.901287,,,,,,,5753.0,1.19,1.02,0.13,[Fe/H],4.23,325.4,11.911,[Fe/H],Transit,,,,0.5912079005633939,,,5.753,1.3975460568777696,0.0488215812318786,0.0488215812318786,kepler_from_period,586.3304468814854,2.768142446750541,0.0,too_hot,464.8520340367903,0.008392535074271,-2.0761068350629057,4.2955062489768565,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
1289,K2-219 c,K2-219,1,3,Transit,2018,K2,6.66767,,,,,,,5753.0,1.19,1.02,0.13,[Fe/H],4.23,325.4,11.911,[Fe/H],Transit,,,,0.8239740973458993,,,5.753,1.3975460568777696,0.0697893744754422,0.0697893744754422,kepler_from_period,286.9376371590267,2.4577875177072004,0.0,too_hot,464.8520340367903,0.0143436395063128,-1.8433406382804003,4.2955062489768565,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
1290,K2-219 d,K2-219,1,3,Transit,2018,K2,11.137278,,,,,,,5753.0,1.19,1.02,0.13,[Fe/H],4.23,325.4,11.911,[Fe/H],Transit,,,,1.046779060314437,,,5.753,1.3975460568777696,0.0982485043388466,0.0982485043388466,kepler_from_period,144.78188736233335,2.1607142337491507,0.0,too_hot,464.8520340367903,0.0239587593137616,-1.6205356753118632,4.2955062489768565,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
1291,K2-22 b,K2-22,2,1,Transit,2015,K2,0.381078,0.0088,444.962,,,2100.0,M0 V,3830.0,0.57,0.6,0.03,[Fe/H],4.65,243.836,14.9537,[Fe/H],Transit,,,,-0.4189861227428976,-2.0555173278498318,2.648322923576475,3.83,0.062985345725268,0.0086762658720729,0.0088,catalog_semi_major_axis,813.3438239316631,2.91027417323331,0.0,too_hot,59.28491991883941,0.0064279078140223,-2.1919303603076457,4.704401539038661,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,Ordinary dwarf / unflagged,1.0,Hot/warm giants
1292,K2-220 b,K2-220,1,1,Transit,2018,K2,13.683256,0.1104,,,,758.0,,5660.0,1.02,0.96,0.04,[Fe/H],4.4,233.514,11.7214,[Fe/H],Transit,,,,1.1361894522509124,-0.95703092660682,,5.66,0.9619683392950072,0.1104476711018533,0.1104,catalog_semi_major_axis,78.92646136045204,1.8972226318047345,0.0,too_hot,362.0972212458519,0.0377889008728667,-1.4226357397789589,4.403070889515733,,,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
1293,K2-221 b,K2-221,1,1,Transit,2018,K2,2.399094,,,,,,,5716.0,0.95,1.01,0.13,[Fe/H],4.57,318.81,12.4149,[Fe/H],Transit,,,,0.3800472645920585,,,5.716,0.8679821646673824,0.0351893964345441,0.0351893964345441,kepler_from_period,700.9502024784481,2.845687165531539,0.0,too_hot,326.8230199834598,0.0073406518308331,-2.1342653741486544,4.486874163204947,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
1294,K2-222 b,K2-222,1,1,Transit,2018,K2,15.387063,0.1211,,,,801.0,,6058.0,1.09,1.0,-0.21,[Fe/H],4.37,101.321,9.36072,[Fe/H],Transit,,,,1.1871557319420645,-0.9168558568569476,,6.058,1.4416664180369356,0.1210719874364706,0.1211,catalog_semi_major_axis,98.30520108726267,1.992576495896664,0.0,too_hot,480.5502541165205,0.0320196750874447,-1.4945830793013466,4.363147004118752,,,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
1295,K2-223 b,K2-223,1,2,Transit,2018,K2,0.50565,0.0127,,,,2271.0,,5835.0,0.99,1.06,0.12,[Fe/H],4.48,198.604,11.2736,[Fe/H],Transit,,,,-0.2961499884233468,-1.8961962790440432,,5.835,1.02359590795947,0.0126650958160687,0.0127,catalog_semi_major_axis,6346.307321963359,3.802521099122916,0.0,too_hot,361.0220248978814,0.0014006070686214,-2.8536836861734183,4.47203547606967,,,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,Ordinary dwarf / unflagged,,
1296,K2-223 c,K2-223,1,2,Transit,2018,K2,4.56327,0.0549,,,,1091.0,,5835.0,0.99,1.06,0.12,[Fe/H],4.48,198.604,11.2736,[Fe/H],Transit,,,,0.6592761659107355,-1.260427655549908,,5.835,1.02359590795947,0.0548983446407565,0.0549,catalog_semi_major_axis,339.6126449346453,2.530983852134645,0.0,too_hot,361.0220248978814,0.0126398659508121,-1.898257531839336,4.47203547606967,,,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
1297,K2-224 b,K2-224,1,2,Transit,2018,K2,4.47904,0.0516,,,,1002.0,,5620.0,0.84,0.91,-0.19,[Fe/H],4.55,275.255,12.5216,[Fe/H],Transit,,,,0.6511849409224076,-1.2873502983727887,,5.62,0.6341595612499491,0.0515319932995694,0.0516,catalog_semi_major_axis,238.1766274750425,2.3768991414597584,0.0,too_hot,272.0936690799565,0.0164613899880331,-1.783533496059016,4.54848282019733,,,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
1298,K2-224 c,K2-224,1,2,Transit,2018,K2,10.09489,0.0886,,,,764.0,,5620.0,0.84,0.91,-0.19,[Fe/H],4.55,275.255,12.5216,[Fe/H],Transit,,,,1.0041015909712592,-1.0525662781129492,,5.62,0.6341595612499491,0.0885838819905461,0.0886,catalog_semi_major_axis,80.7850691277343,1.90733110094008,0.0,too_hot,272.0936690799565,0.0371007897175055,-1.4306168460101645,4.54848282019733,,,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
1299,K2-225 b,K2-225,1,1,Transit,2018,K2,15.87209,0.134,,,,902.0,,5742.0,1.7,1.27,0.38,[Fe/H],4.08,357.778,11.5203,[Fe/H],Transit,,,,1.200634117410441,-0.8728952016351923,,5.742,2.830383642740959,0.1338537375026706,0.134,catalog_semi_major_axis,157.6288506761505,2.197635708983055,0.0,too_hot,707.2490021903952,0.0224420111599212,-1.648938226002418,4.080905878199409,,,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
1300,K2-226 b,K2-226,1,1,Transit,2018,K2,3.27108,0.0413,,,,1120.0,,5424.0,0.91,0.88,-0.03,[Fe/H],4.47,211.265,12.0917,[Fe/H],Transit,,,,0.5146911656883235,-1.3840499483435988,,5.424,0.645737812855614,0.0413264580305807,0.0413,catalog_semi_major_axis,378.57864726627577,2.578156115079586,0.0,too_hot,280.4729951514668,0.0116627270951111,-1.9331998866372184,4.464399887507981,,,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
1301,K2-227 b,K2-227,1,1,Transit,2018,K2,13.621832,,,,,,,5673.0,0.89,0.95,-0.1,[Fe/H],4.58,187.234,11.4954,[Fe/H],Transit,,,,1.1342355197637328,,,5.673,0.7391385571997727,0.1097332053257245,0.1097332053257245,kepler_from_period,61.38322859868523,1.7880497274603782,0.0,too_hot,298.72585674550135,0.0455997754878148,-1.3410372955952836,4.516943591999022,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
1302,K2-228 b,K2-228,1,1,Transit,2018,K2,2.69828,0.0338,,,,914.0,,4715.0,0.65,0.71,-0.25,[Fe/H],4.66,129.46,12.6527,[Fe/H],Transit,,,,0.4310870143297264,-1.4710832997223453,,4.715,0.1881257359444216,0.0338389835573406,0.0338,catalog_semi_major_axis,164.67012354646343,2.216614811337964,0.0,too_hot,123.82182739805496,0.0217916344533159,-1.6617101948370254,4.663431635433364,,,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
1303,K2-229 b,K2-229,1,2,Transit,2018,K2,0.58426,0.0131,,,,1818.0,,5315.0,0.79,0.87,-0.09,[Fe/H],4.59,102.564,10.7861,[Fe/H],Transit,,,,-0.2333938456320938,-1.882728704344236,,5.315,0.4487060945033989,0.0130572094515219,0.0131,catalog_semi_major_axis,2614.6850096346298,3.41741937702079,0.0,too_hot,214.68518444595784,0.002721473312226,-2.565195920178358,4.582265070037735,,,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,Ordinary dwarf / unflagged,,
1304,K2-229 c,K2-229,1,2,Transit,2018,K2,8.32727,0.0769,,,,750.0,,5315.0,0.79,0.87,-0.09,[Fe/H],4.59,102.564,10.7861,[Fe/H],Transit,,,,0.920502646273418,-1.114073660198569,,5.315,0.4487060945033989,0.0767564178907437,0.0769,catalog_semi_major_axis,75.876849251709,1.8801092887294568,0.0,too_hot,214.68518444595784,0.0387882844430571,-1.4112994282728462,4.582265070037735,,,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
1305,K2-230 b,K2-230,1,1,Transit,2018,K2,2.86041,0.0409,,,,1529.0,,5945.0,1.39,1.11,0.1,[Fe/H],4.2,540.773,12.5751,[Fe/H],Transit,,,,0.4564282876660028,-1.388276691992658,,5.945,2.174361484748035,0.0408319105813271,0.0409,catalog_semi_major_axis,1299.8257331962595,3.1138851306265214,0.0,too_hot,620.7654612051438,0.0046078755645438,-2.3364992575279064,4.197293378278467,,,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
1306,K2-231 b,K2-231,1,1,Transit,2018,K2,13.841901,,,,,,,5695.0,0.95,1.01,0.14,[Fe/H],4.48,321.215,12.5593,[Fe/H],Transit,,,,1.1411957387562424,,,5.695,0.8552967751576288,0.1131994023707663,0.1131994023707663,kepler_from_period,66.74651061273784,1.8244285664973727,0.0,too_hot,323.23409453032826,0.0428231465499109,-1.3683214248730298,4.486874163204947,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
1307,K2-232 b,K2-232,1,1,Transit,2018,K2,11.168454,0.10356,126.49634,0.258,,1030.0,,6154.0,1.16,1.19,0.1,[Fe/H],4.38,130.72,9.72626,[Fe/H],Transit,,,,1.047993059799791,-0.9848079582371656,2.102077959971925,6.154,1.7387640664295243,0.1036217391989514,0.10356,catalog_semi_major_axis,162.12745779317,2.2098565728881003,0.0,too_hot,506.9874818783789,0.0220290527857238,-1.6570041764206047,4.384630982938694,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,1.0,Hot/warm giants
1308,K2-233 b,K2-233,1,3,Transit,2018,K2,2.4675,0.03308,11.26,0.079,,1121.0,,5033.0,0.71,0.79,-0.09,[Fe/H],4.64,67.5062,10.4191,[Fe/H],Transit,,,,0.3922571613416743,-1.4804344991194909,1.0515383905153275,5.033,0.2914198493455948,0.0330359643097893,0.03308,catalog_semi_major_axis,266.31040040851724,2.425388127579864,0.0,too_hot,162.9919013525879,0.0151387889798416,-1.819908864625101,4.633110393852291,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,0.0,Low-mass short-period
1309,K2-233 c,K2-233,1,3,Transit,2018,K2,7.06005,0.06666,12.81,0.2002,,790.0,,5033.0,0.71,0.79,-0.09,[Fe/H],4.64,67.5062,10.4191,[Fe/H],Transit,,,,0.8488077767808693,-1.1761346906754888,1.1075491297446862,5.033,0.2914198493455948,0.0665815751458386,0.06666,catalog_semi_major_axis,65.58258196332568,1.8167885106918595,0.0,too_hot,162.9919013525879,0.0433153423048151,-1.363358249185906,4.633110393852291,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,0.0,Low-mass short-period
1310,K2-233 d,K2-233,1,3,Transit,2018,K2,24.3645,0.15224,21.14,0.1999,,523.0,,5033.0,0.71,0.79,-0.09,[Fe/H],4.64,67.5062,10.4191,[Fe/H],Transit,,,,1.3867575033647976,-0.817471224721036,1.3251049829714074,5.033,0.2914198493455948,0.1520502772119562,0.15224,catalog_semi_major_axis,12.573656126731112,1.099461578782954,0.0,too_hot,162.9919013525879,0.1494828871729899,-0.8254085226019776,4.633110393852291,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,3.0,Intermediate-mass moderate-period
1311,K2-237 b,K2-237,1,1,Transit,2018,K2,2.1805577,0.0353,392.83788,0.0,,1838.0,F9 V,6099.0,1.38,1.23,0.0,[Fe/H],4.27,314.995,11.4668,[Fe/H],Transit,,,,0.3385675830800992,-1.4522252946121774,2.5942133586510345,6.099,2.3740366352845443,0.0352603492367791,0.0353,catalog_semi_major_axis,1905.1887386019828,3.2799380057718057,0.0,too_hot,629.87334651708,0.0034618986690856,-2.460685648217124,4.248146938636925,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,1.0,Hot/warm giants
1312,K2-238 b,K2-238,1,1,Transit,2018,K2,3.20466,0.046,273.3338,0.0,,1587.0,G2 V,5630.0,1.59,1.19,0.34,[Fe/H],4.11,537.963,13.6635,[Fe/H],Transit,,,,0.505781959609405,-1.337242168318426,2.436693339141805,5.63,2.2883504658570373,0.0450792633431807,0.046,catalog_semi_major_axis,1081.451070820906,3.034006874997313,0.0,too_hot,622.9578282833019,0.0051442647551779,-2.28867668807101,4.110752712751628,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,1.0,Hot/warm giants
1313,K2-239 b,K2-239,1,3,Transit,2018,K2,5.24,0.0441,,,,502.0,M3.0 V,3420.0,0.36,0.4,-0.1,[Fe/H],4.9,31.0849,13.4367,[Fe/H],Transit,,,,0.7193312869837266,-1.3555614105321614,,3.42,0.0159736489604238,0.0435024822706141,0.0441,catalog_semi_major_axis,8.213475331998414,0.9145269571376112,0.0,too_hot,25.948564126233045,0.2019379559696928,-0.6947820440135927,4.927454989793388,,,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
1314,K2-239 c,K2-239,1,3,Transit,2018,K2,7.775,0.0576,,,,427.0,M3.0 V,3420.0,0.36,0.4,-0.1,[Fe/H],4.9,31.0849,13.4367,[Fe/H],Transit,,,,0.8907003976988751,-1.239577516576788,,3.42,0.0159736489604238,0.0565926606692746,0.0576,catalog_semi_major_axis,4.814588445343797,0.6825591692268641,0.0,too_hot,25.948564126233045,0.2996312228367103,-0.5234129332984442,4.927454989793388,,,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
1315,K2-239 d,K2-239,1,3,Transit,2018,K2,10.115,0.0685,,,,399.0,M3.0 V,3420.0,0.36,0.4,-0.1,[Fe/H],4.9,31.0849,13.4367,[Fe/H],Transit,,,,1.0049658871068234,-1.1643094285075744,,3.42,0.0159736489604238,0.0674430349575169,0.0685,catalog_semi_major_axis,3.4042621259361354,0.5320229930884369,0.0,too_hot,25.948564126233045,0.3898096230216494,-0.4091474438904958,4.927454989793388,,,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
1316,K2-24 b,K2-24,1,2,Transit,2016,K2,20.88977,,19.0,0.06,,,,5625.0,1.16,1.07,0.34,[Fe/H],4.29,170.562,10.9072,[Fe/H],Transit,,,,1.3199336583488712,,1.2787536009528289,5.625,1.2136704999500434,0.1518297516765056,0.1518297516765056,kepler_from_period,52.648624885440114,1.721387032454755,0.0,too_hot,408.2948788405041,0.0511634386875578,-1.2910402743410667,4.338467799231372,,,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,3.0,Intermediate-mass moderate-period
1317,K2-24 c,K2-24,1,2,Transit,2016,K2,42.3391,,15.4,0.07,,,,5625.0,1.16,1.07,0.34,[Fe/H],4.29,170.562,10.9072,[Fe/H],Transit,,,,1.626741622006776,,1.187520720836463,5.625,1.2136704999500434,0.2431618977486979,0.2431618977486979,kepler_from_period,20.52625630851676,1.3123097475775494,0.0,too_hot,408.2948788405041,0.1036973574594828,-0.984232310683162,4.338467799231372,,,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,3.0,Intermediate-mass moderate-period
1318,K2-240 b,K2-240,1,2,Transit,2018,K2,6.034,0.0513,,,,586.0,M0.5 V,3810.0,0.54,0.58,-0.1,[Fe/H],4.7,72.9105,12.6212,[Fe/H],Transit,,,,0.7806053058389696,-1.2898826348881838,,3.81,0.0553582219612944,0.0540944511422607,0.0513,catalog_semi_major_axis,21.0352366583049,1.3229474024389551,0.0,too_hot,54.73471074491858,0.1102408310536322,-0.9576575214828368,4.736640473916999,,,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
1319,K2-240 c,K2-240,1,2,Transit,2018,K2,20.523,0.1159,,,,389.0,M0.5 V,3810.0,0.54,0.58,-0.1,[Fe/H],4.7,72.9105,12.6212,[Fe/H],Transit,,,,1.312240845144212,-0.935916564036404,,3.81,0.0553582219612944,0.1223422354044159,0.1159,catalog_semi_major_axis,4.1211200010492535,0.6150152607353958,0.0,too_hot,54.73471074491858,0.3749540231544075,-0.4260219821775944,4.736640473916999,,,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
1320,K2-241 b,K2-241,1,1,Transit,2018,K2,26.8199,0.1567,,,,507.0,,5262.0,0.75,0.71,-0.44,[Fe/H],4.54,149.464,11.7562,[Fe/H],Transit,,,,1.428457154219191,-0.8049310035314099,,5.262,0.3885264698327979,0.1564338507589665,0.1567,catalog_semi_major_axis,15.822773786923822,1.19928261915913,0.0,too_hot,213.3175118102587,0.1257276056353766,-0.9005693550998386,4.539135821935675,,,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
1321,K2-242 b,K2-242,1,1,Transit,2018,K2,6.51389,0.0494,,,,416.0,,3459.0,0.37,0.38,-0.01,[Fe/H],4.89,109.237,15.3818,[Fe/H],Transit,,,,0.8138404203638907,-1.3062730510763532,,3.459,0.0176563287491926,0.0494418443109782,0.0494,catalog_semi_major_axis,7.235132828432129,0.8594465086583156,0.0,too_hot,28.69946039084441,0.2269690757697324,-0.6440333108132457,4.88138014848282,,,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
1322,K2-243 b,K2-243,1,2,Transit,2018,K2,11.54182,0.1087,,,,1035.0,,6570.0,1.39,1.29,-0.03,[Fe/H],4.26,266.864,10.7424,[Fe/H],Transit,,,,1.062274297002941,-0.9637704559137056,,6.57,3.2432900451602533,0.1088059432786276,0.1087,catalog_semi_major_axis,274.4901097743977,2.438526700888898,0.0,too_hot,777.2034347725121,0.0148504490376812,-1.828260414249884,4.262560109791059,,,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
1323,K2-243 c,K2-243,1,2,Transit,2018,K2,24.94598,0.1817,,,,801.0,,6570.0,1.39,1.29,-0.03,[Fe/H],4.26,266.864,10.7424,[Fe/H],Transit,,,,1.3970005698198853,-0.7406450726919657,,6.57,3.2432900451602533,0.1818877568096946,0.1817,catalog_semi_major_axis,98.23719070880604,1.9922759344454184,0.0,too_hot,777.2034347725121,0.0320971046754337,-1.49353414143294,4.262560109791059,,,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
1324,K2-244 b,K2-244,1,1,Transit,2018,K2,21.06884,0.1418,,,,638.0,,5677.0,0.92,0.86,-0.29,[Fe/H],4.44,212.902,11.6317,[Fe/H],Transit,,,,1.3236406250496162,-0.8483237691529523,,5.677,0.7920378604036967,0.1419710357395195,0.1418,catalog_semi_major_axis,39.39068019299002,1.5953934802128402,0.0,too_hot,330.6743095540679,0.0637147773239852,-1.1957598303651362,4.444922796552457,,,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
1325,K2-245 b,K2-245,1,1,Transit,2018,K2,11.89307,0.0959,,,,923.0,,5793.0,1.25,0.83,-0.45,[Fe/H],4.16,456.064,12.5639,[Fe/H],Transit,,,,1.0752939750528363,-1.0181813928293364,,5.793,1.5853634823470204,0.0958286119927511,0.0959,catalog_semi_major_axis,172.38188919277667,2.236491635985188,0.0,too_hot,566.4320466443811,0.0209964638661532,-1.6778538411103472,4.163258066359961,,,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
1326,K2-246 b,K2-246,1,1,Transit,2018,K2,5.76918,0.0602,,,,977.0,,5610.0,0.94,0.87,-0.19,[Fe/H],4.43,703.616,14.3512,[Fe/H],Transit,,,,0.7611140892766066,-1.2204035087421754,,5.61,0.7885002993420894,0.0600973968409027,0.0602,catalog_semi_major_axis,217.5749438036251,2.337608880022568,0.0,too_hot,327.6664645325426,0.0176068674230378,-1.754317905924081,4.43126354541922,,,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
1327,K2-247 b,K2-247,1,2,Transit,2018,K2,2.25021,0.0304,,,,979.0,,4667.0,0.69,0.74,-0.08,[Fe/H],4.63,258.113,14.3583,[Fe/H],Transit,,,,0.3522230503715307,-1.5171264163912463,,4.667,0.2034904795855105,0.0303971213379076,0.0304,catalog_semi_major_axis,220.18966367891977,2.3427969281118,0.0,too_hot,128.6418971547762,0.0174920461355809,-1.7571593858662964,4.6295335382564655,,,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
