row_id,planet_name,planet_host,num_stars,num_planets,discovery_method,discovery_year,discovery_facility,orbital_period_days,semi_major_axis_au,planet_mass_earth,eccentricity,insolation_flux_earth,equilibrium_temperature_k,spectral_type,stellar_teff_k,stellar_radius_solar,stellar_mass_solar,stellar_metallicity_dex,stellar_metallicity_ratio_raw,stellar_logg_cgs,distance_pc,gaia_magnitude,stellar_metallicity_ratio_clean,discovery_method_group,hz_reported,flux_zone_reported,log10_insolation_reported,log10_orbital_period_days,log10_semi_major_axis_au,log10_planet_mass_earth,stellar_teff_1000k,stellar_luminosity_solar,semi_major_axis_kepler_au,semi_major_axis_best_au,semi_major_axis_source,insolation_derived_earth,log10_insolation_derived,hz_derived,flux_zone_derived,earth_equivalent_period_days,period_to_earth_equivalent_ratio,log10_period_to_earth_equivalent_ratio,stellar_logg_calculated_cgs,reported_to_derived_flux_ratio,reported_derived_zone_agreement,orbital_period_days_missing,semi_major_axis_au_missing,planet_mass_earth_missing,eccentricity_missing,insolation_flux_earth_missing,equilibrium_temperature_k_missing,spectral_type_missing,stellar_teff_k_missing,stellar_radius_solar_missing,stellar_mass_solar_missing,stellar_metallicity_dex_missing,stellar_metallicity_ratio_raw_missing,stellar_logg_cgs_missing,distance_pc_missing,gaia_magnitude_missing,eligible_reported_core_model,eligible_derived_flux_analysis
4245,TOI-2076 b,TOI-2076,1,3,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),10.35566,0.0631,,,,870.0,K,5187.0,0.76,0.85,-0.032,[Fe/H],4.61,41.9091,8.91028,[Fe/H],Transit,,,,1.0151777831158828,-1.1999706407558657,,5.187,0.3766924249070651,0.08807743952890681,0.0631,catalog_semi_major_axis,94.60806681394338,1.9759281683618277,0,too_hot,190.48944957029485,0.05436343074831833,-1.2646931437708775,4.60579174115271,,,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
4246,TOI-2076 c,TOI-2076,1,3,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),,0.0885,,,,734.0,K,5187.0,0.76,0.85,-0.032,[Fe/H],4.61,41.9091,8.91028,[Fe/H],Transit,,,,,-1.0530567293021746,,5.187,0.3766924249070651,,0.0885,catalog_semi_major_axis,48.09504611153438,1.6821003454544456,0,too_hot,190.48944957029485,,,4.60579174115271,,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
4247,TOI-2076 d,TOI-2076,1,3,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),,0.1138,,,,648.0,K,5187.0,0.76,0.85,-0.032,[Fe/H],4.61,41.9091,8.91028,[Fe/H],Transit,,,,,-0.9438577379409476,,5.187,0.3766924249070651,,0.1138,catalog_semi_major_axis,29.087229847562334,1.4637023627319916,0,too_hot,190.48944957029485,,,4.60579174115271,,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
4248,TOI-216.01,TOI-216,1,2,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),34.556,0.2069,200.0,0.029,10.1,497.0,,5026.0,0.84,0.87,0.32,[M/H],4.66,177.945,12.1631,[M/H],Transit,0,too_hot,1.0043213737826426,1.5385234653327091,-0.6842395093342654,2.3010299956639813,5.026,0.4056422840792303,0.19821137671956623,0.2069,catalog_semi_major_axis,9.475938602487508,0.9766222381326964,0,too_hot,199.03892292958355,0.17361428353501138,-0.7604145475624402,4.528960680494855,1.065857475833441,True,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
4249,TOI-216.02,TOI-216,1,2,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),17.089,0.1293,30.0,0.132,25.9,628.0,,5026.0,0.84,0.87,0.32,[M/H],4.66,177.945,12.1631,[M/H],Transit,0,too_hot,1.413299764081252,1.232716649778168,-0.888401475119606,1.4771212547196624,5.026,0.4056422840792303,0.12395309284878794,0.1293,catalog_semi_major_axis,24.263093382191233,1.3849461697033776,0,too_hot,199.03892292958355,0.08585757875129672,-1.0662213631169812,4.528960680494855,1.0674648772942625,True,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
4250,TOI-220 b,TOI-220,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),10.695264,0.08911,13.8,0.032,,805.0,K0 V,5298.0,0.86,0.82,-0.217,[Fe/H],4.37,90.7402,10.1897,[Fe/H],Transit,,,,1.0291915090878334,-1.0500735563320878,1.1398790864012365,5.298,0.5249759748037796,0.08892123252855383,0.08911,catalog_semi_major_axis,66.11295079667669,1.8202865413103333,0,too_hot,248.76419387271045,0.04299358293289039,-1.366596360811261,4.482816949896581,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4251,TOI-2202 b,TOI-2202,1,2,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),11.9101,0.09564,310.83618,0.042,,,K8 V,5144.0,0.79,0.82,0.04,[Fe/H],4.55,235.933,12.7606,[Fe/H],Transit,,,,1.0759154079366706,-1.0193604325562629,2.492531563088561,5.144,0.3936885033739589,0.09553329117315285,0.09564,catalog_semi_major_axis,43.040132304437385,1.6338735976722447,0,too_hot,200.46928796506643,0.05941109543959393,-1.2261324398975948,4.556559669802834,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
4252,TOI-2202 c,TOI-2202,1,2,Transit Timing Variations,2021,Multiple Observatories,24.6744,0.15544,117.27868,0.0622,,,K8 V,5144.0,0.79,0.82,0.04,[Fe/H],4.55,235.933,12.7606,[Fe/H],Other methods,,,,1.3922466008611354,-0.8084372124082739,2.0692190692347894,5.144,0.3936885033739589,0.155253786715249,0.15544,catalog_semi_major_axis,16.29397919241382,1.2120271573762669,0,too_hot,200.46928796506643,0.12308319269483181,-0.90980124697313,4.556559669802834,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
4253,TOI-2257 b,TOI-2257,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),35.189346,0.145,,0.496,,256.0,M3,3430.0,0.31,0.33,-0.27,[Fe/H],4.97,57.7911,14.1615,[Fe/H],Transit,,,,1.5464111954731425,-0.8386319977650252,,3.43,0.01198380071092816,0.14522853637823285,0.145,catalog_semi_major_axis,0.5699786307219101,-0.24414142631614885,1,habitable_zone,23.02921785928519,1.528030444412681,0.18413200719040124,4.973790552209342,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4254,TOI-2285 b,TOI-2285,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),27.26955,0.1363,19.5,0.3,1.54,284.0,,3491.0,0.46,0.45,-0.05,[Fe/H],,42.409,12.4314,[Fe/H],Transit,1,habitable_zone,0.18752072083646307,1.4356779713068901,-0.8655041441653264,1.290034611362518,3.491,0.028314556852863063,0.13587180214184336,0.1363,catalog_semi_major_axis,1.5241161227721562,0.18301805726468978,1,habitable_zone,37.58298705751738,0.7255822949428263,-0.13931332311230016,4.765696850412196,1.0104216975271891,True,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
4255,TOI-237 b,TOI-237,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),5.436098,0.0341,,0.0,3.7,388.0,M4.5 V,3212.0,0.21,0.18,,,5.04,38.0749,14.754,,Transit,0,too_hot,0.568201724066995,0.7352872774341853,-1.4672456210075022,,3.212,0.004228978198098015,0.03416296349724405,0.0341,catalog_semi_major_axis,3.6368608784737106,0.5607266882235901,0,too_hot,14.276789515617223,0.38076473664149163,-0.4193432792769352,5.048833915635467,1.017360884464953,True,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1
4256,TOI-2406 b,TOI-2406,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),3.0766896,0.0228,,0.26,6.55,447.0,M4 V,3100.0,0.2,0.16,-0.38,[Fe/H],5.04,55.419,15.6955,[Fe/H],Transit,0,too_hot,0.8162412999917831,0.4880836835054907,-1.6420651529995463,,3.1,0.0033281391581470644,0.022475134538825506,0.0228,catalog_semi_major_axis,6.402237531061604,0.8063317829783194,0,too_hot,12.652645523390328,0.2431657153685586,-0.6140976575073015,5.040059991327962,1.023079816739304,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4257,TOI-251 b,TOI-251,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),4.93777,0.05741,317.83,0.0,,,,5875.0,0.88,1.04,-0.106,[Fe/H],4.56,99.523,9.75411,[Fe/H],Transit,,,,0.6935308567467492,-1.2410124531323807,2.5021948878982374,5.875,0.8311732130597664,0.057496075375246244,0.05741,catalog_semi_major_axis,252.18337036149958,2.4017164446543675,0,too_hot,311.77566106918187,0.015837573667767245,-1.8003113520023997,4.566067994998443,,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
4258,TOI-257 b,TOI-257,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),18.38818,0.1528,43.86032,0.0,186.0,1027.0,,6095.0,1.87,1.41,0.175,[Fe/H],4.04,76.9028,7.41653,[Fe/H],Transit,0,too_hot,2.2695129442179165,1.2645387463630298,-0.8158766457603289,1.6420717959171365,6.095,4.347832085919314,0.1528875256551468,0.1528,catalog_semi_major_axis,186.2198852621619,2.2700260547254323,0,too_hot,926.1583374543355,0.019854250894660475,-1.7021464943191953,4.043535899582381,0.9988192170677564,True,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
4259,TOI-269 b,TOI-269,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),3.6977104,0.0345,8.8,0.425,19.0,531.0,M2 V,3514.0,0.4,0.39,-0.29,[Fe/H],4.83,57.0225,13.4258,[Fe/H],Transit,0,too_hot,1.2787536009528289,0.5679328947606962,-1.4621809049267258,0.9444826721501687,3.514,0.021979698033613305,0.03419138152576535,0.0345,catalog_semi_major_axis,18.466454974680364,1.2663835314606549,0,too_hot,33.386755162316064,0.11075381186410231,-0.9556413175377911,4.824944624370574,1.0288926611009632,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4260,TOI-270 b,TOI-270,1,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),3.3601538,0.03197,1.58,0.034,,581.0,M,3506.0,0.38,0.39,-0.2,[Fe/H],4.87,22.4793,11.6306,[Fe/H],Transit,,,,0.5263591562477739,-1.495257363728312,0.19865708695442263,3.506,0.019656652070891335,0.03207752288130951,0.03197,catalog_semi_major_axis,19.23199237055632,1.2840242780355227,0,too_hot,30.70365546204433,0.10943823298674653,-0.9608309277794848,4.869497413792879,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4261,TOI-270 c,TOI-270,1,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),5.6605731,0.04526,6.15,0.027,,488.0,M,3506.0,0.38,0.39,-0.2,[Fe/H],4.87,22.4793,11.6306,[Fe/H],Transit,,,,0.7528604031966835,-1.3442854503812902,0.7888751157754168,3.506,0.019656652070891335,0.04541524430271951,0.04526,catalog_semi_major_axis,9.595783731649616,0.9820804513414789,0,too_hot,30.70365546204433,0.1843615365928518,-0.7343296808305751,4.869497413792879,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4262,TOI-270 d,TOI-270,1,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),11.379573,0.0721,4.78,0.032,,387.0,M,3506.0,0.38,0.39,-0.2,[Fe/H],4.87,22.4793,11.6306,[Fe/H],Transit,,,,1.0561259661695122,-1.142064735280571,0.6794278966121189,3.506,0.019656652070891335,0.07234003202989722,0.0721,catalog_semi_major_axis,3.7812815978138192,0.5776390211400404,0,too_hot,30.70365546204433,0.3706259996978978,-0.4310641178577464,4.869497413792879,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4263,TOI-3362 b,TOI-3362,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),18.09547,0.153,1598.35906,0.815,,,,6532.0,1.83,1.45,0.017,[M/H],4.07,366.987,10.7051,[M/H],Transit,,,,1.2575698676738756,-0.8153085691824012,3.20367434710576,6.532,5.492645801536279,0.15267775408837042,0.153,catalog_semi_major_axis,234.63820759264723,2.3703987323983573,0,too_hot,1088.2844380550116,0.016627518842721237,-1.7791725513401373,4.074465822774116,,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
4264,TOI-421 b,TOI-421,2,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),5.19672,0.056,7.17,0.163,154.57,981.0,G9 V,5325.0,0.87,0.85,-0.02,[Fe/H],4.49,74.7969,9.77776,[Fe/H],Transit,0,too_hot,2.1891252069255285,0.7157293176058396,-1.2518119729937995,0.8555191556678001,5.325,0.5482916903793957,0.05562017751050424,0.056,catalog_semi_major_axis,174.8379114730216,2.242635609982111,0,too_hot,252.42915281430683,0.02058684562405847,-1.6864101921392325,4.488380420477055,0.8840759918586133,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4265,TOI-421 c,TOI-421,2,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),16.06819,0.1189,16.42,0.152,34.32,674.0,G9 V,5325.0,0.87,0.85,-0.02,[Fe/H],4.49,74.7969,9.77776,[Fe/H],Transit,0,too_hot,1.5355472791766678,1.2059669584507031,-0.9248181453813084,1.215373152783422,5.325,0.5482916903793957,0.11804768222654984,0.1189,catalog_semi_major_axis,38.78358533115061,1.5886479547571288,0,too_hot,252.42915281430683,0.06365425633631216,-1.1961725512943688,4.488380420477055,0.8849104513407248,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4266,TOI-431 b,TOI-431,1,3,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),0.490047,0.0113,3.07,0.0,,1862.0,,4850.0,0.73,0.78,0.2,[Fe/H],4.6,32.5686,8.79171,[Fe/H],Transit,,,,-0.3097622651515336,-1.9469215565165803,0.48713837547718647,4.85,0.2656485103869047,0.01119772697886661,0.0113,catalog_semi_major_axis,2080.417498526938,3.3181504979973004,0,too_hot,153.0289019418979,0.0032023166459500658,-2.494535727135733,4.603448882449569,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4267,TOI-431 c,TOI-431,1,3,Radial Velocity,2021,Transiting Exoplanet Survey Satellite (TESS),4.8494,0.052,2.83,0.0,,867.0,,4850.0,0.73,0.78,0.2,[Fe/H],4.6,32.5686,8.79171,[Fe/H],Radial Velocity,,,,0.6856880081262602,-1.2839966563652008,0.45178643552429026,4.85,0.2656485103869047,0.05161350945854058,0.052,catalog_semi_major_axis,98.24279230284937,1.9923006976945417,0,too_hot,153.0289019418979,0.03168943865153801,-1.499085453857939,4.603448882449569,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4268,TOI-431 d,TOI-431,1,3,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),12.46103,0.098,9.9,0.0,,633.0,,4850.0,0.73,0.78,0.2,[Fe/H],4.6,32.5686,8.79171,[Fe/H],Transit,,,,1.095553941587075,-1.0087739243075051,0.9956351945975499,4.85,0.2656485103869047,0.09682942336146043,0.098,catalog_semi_major_axis,27.660194750823056,1.4418552335791501,0,too_hot,153.0289019418979,0.08142925840722041,-1.0892195203971244,4.603448882449569,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4269,TOI-451 b,TOI-451,2,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),1.858703,0.0283,,0.0,,1491.0,,5550.0,0.88,0.95,,,,123.739,10.7498,,Transit,,,,0.2692099999032621,-1.5482135644757098,,5.55,0.6619603655334197,0.029084016696723683,0.0283,catalog_semi_major_axis,826.5309412446401,2.9172591160566355,0,too_hot,275.01248622762563,0.006758613128792874,-2.1701424123875603,4.52675826098851,,,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1
4270,TOI-451 c,TOI-451,2,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),9.192522,0.0823,,0.0,,875.0,,5550.0,0.88,0.95,,,,123.739,10.7498,,Transit,,,,0.9634346779172578,-1.0846001647877301,,5.55,0.6619603655334197,0.08442495489944378,0.0823,catalog_semi_major_axis,97.73099417468022,1.9900323166806761,0,too_hot,275.01248622762563,0.03342583504514564,-1.4759177343735645,4.52675826098851,,,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1
4271,TOI-451 d,TOI-451,2,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),16.364988,0.1208,,0.0,,722.0,,5550.0,0.88,0.95,,,,123.739,10.7498,,Transit,,,,1.2139156911878244,-0.917933065714887,,5.55,0.6619603655334197,0.12401042031667184,0.1208,catalog_semi_major_axis,45.36261879505146,1.6566981185349898,0,too_hot,275.01248622762563,0.059506345419003376,-1.2254367211029982,4.52675826098851,,,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1
4272,TOI-481 b,TOI-481,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),10.33111,0.097,486.2799,0.153,,1370.0,G,5735.0,1.66,1.14,0.26,[Fe/H],4.06,179.366,9.84659,[Fe/H],Transit,,,,1.0141469856993648,-1.0132282657337552,2.6868863187158363,5.735,2.685620079586669,0.09697790350294327,0.097,catalog_semi_major_axis,285.4309788061079,2.45550110681094,0,too_hot,717.6641141412639,0.014395466899389149,-1.8417742447463057,4.0546886752563625,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4273,TOI-519 b,TOI-519,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),1.2652328,0.012,4449.62,,,760.0,M3.5,3350.0,0.37,0.37,,,,115.557,15.7067,,Transit,,,,0.10217044207577688,-1.9208187539523751,3.648322923576475,3.35,0.015533788459402759,0.016435668998805882,0.012,catalog_semi_major_axis,107.8735309680747,2.032914894500295,0,too_hot,26.420887541143575,0.047887596434061236,-1.3197769604437186,4.869798275933005,,,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1
4274,TOI-530 b,TOI-530,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),6.387597,0.052,127.13136,0.0,,565.0,M0.5 V,3659.0,0.54,0.53,0.376,[Fe/H],4.7,148.762,14.6439,[Fe/H],Transit,,,,0.8053375082496002,-1.2839966563652008,2.104252692922452,3.659,0.04709034452963321,0.054524305894529494,0.052,catalog_semi_major_axis,17.41506824320755,1.2409251806369421,0,too_hot,50.716723743972544,0.12594656216844327,-0.899813682486245,4.697488349954852,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4275,TOI-532 b,TOI-532,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),2.3266508,0.0296,61.5,0.0,94.1,867.0,,3927.0,0.61,0.64,0.338,[Fe/H],4.67,135.047,13.6645,[Fe/H],Transit,0,too_hot,1.973589623427257,0.36673120622902494,-1.5287082889410615,1.7888751157754168,3.927,0.07972563470867414,0.02961333450976625,0.0296,catalog_semi_major_axis,90.9943785480667,1.9590145632995033,0,too_hot,68.50128630558487,0.03396506730721507,-1.4689675204484012,4.673520303962353,1.0341298166050201,True,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
4276,TOI-540 b,TOI-540,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),1.2391491,0.01223,,0.0,23.4,611.0,M V,3216.0,0.19,0.16,,,,14.0022,12.8938,,Transit,0,too_hot,1.3692158574101427,0.09312356578800107,-1.9125735429637145,,3.216,0.0034790932759867616,0.012257320866471686,0.01223,catalog_semi_major_axis,23.2601846724023,1.3666131584529153,0,too_hot,13.080663924409492,0.09473136127957967,-1.0235062218844855,5.084612780750267,1.0060109293871422,True,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1
4277,TOI-558 b,TOI-558,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),14.574071,0.1291,1147.36055,0.298,,1061.0,F V,6466.0,1.5,1.35,-0.004,[Fe/H],4.22,402.63,11.3253,[Fe/H],Transit,,,,1.1635808809314054,-0.8890737577335797,3.0596999133415674,6.466,3.543398765474682,0.12905406649376336,0.1291,catalog_semi_major_axis,212.60209755044204,2.3275675449948445,0,too_hot,811.8734934194712,0.01795116002447195,-1.7459074815731899,4.216151250383644,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4278,TOI-559 b,TOI-559,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),6.9839095,0.0723,1910.14873,0.151,,1180.0,G V,5925.0,1.23,1.03,-0.069,[Fe/H],4.27,233.266,10.9777,[Fe/H],Transit,,,,0.8440986029905737,-1.140861702705469,3.281067184055863,5.925,1.6798029976016493,0.07221343335573736,0.0723,catalog_semi_major_axis,321.35255507187264,2.5069817573324737,0,too_hot,531.0254995897701,0.013151740369144679,-1.881016773204326,4.271027001826376,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4279,TOI-561 b,TOI-561,1,5,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),0.446578,0.01055,1.59,0.0,,,G9 V,5455.0,0.85,0.79,-0.33,[Fe/H],4.47,85.799,10.0128,[Fe/H],Transit,,,,-0.350102675608382,-1.9767475403662884,0.2013971243204515,5.455,0.5763835551707325,0.01057013247383296,0.01055,catalog_semi_major_axis,5178.531975209294,3.7142066621727787,0,too_hot,271.83812440324635,0.0016428085684462104,-2.784413040649647,4.476789239861856,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
4280,TOI-561 c,TOI-561,1,5,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),10.779,0.08809,5.4,0.06,,,G9 V,5455.0,0.85,0.79,-0.33,[Fe/H],4.47,85.799,10.0128,[Fe/H],Transit,,,,1.0325784719243118,-1.0550733900137843,0.7323937598229685,5.455,0.5763835551707325,0.08828112562417346,0.08809,catalog_semi_major_axis,74.27768530298067,1.8708583614677705,0,too_hot,271.83812440324635,0.03965227476338221,-1.4017318931169531,4.476789239861856,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
4281,TOI-561 d,TOI-561,1,5,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),25.62,0.1569,11.95,0.051,,,G9 V,5455.0,0.85,0.79,-0.33,[Fe/H],4.47,85.799,10.0128,[Fe/H],Transit,,,,1.4085791254086675,-0.8043770564130633,1.0773679052841565,5.455,0.5763835551707325,0.15722983703927876,0.1569,catalog_semi_major_axis,23.41346520522229,1.3694656942663281,0,too_hot,271.83812440324635,0.09424726592799447,-1.0257312396325975,4.476789239861856,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
4282,TOI-561 e,TOI-561,1,5,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),77.23,0.3274,16.0,0.061,,,G9 V,5455.0,0.85,0.79,-0.33,[Fe/H],4.47,85.799,10.0128,[Fe/H],Transit,,,,1.8877860348383715,-0.48492132492407736,1.2041199826559248,5.455,0.5763835551707325,0.3281000051867034,0.3274,catalog_semi_major_axis,5.377175748830705,0.7305542312883564,0,too_hot,271.83812440324635,0.2841029019367296,-0.5465243302028934,4.476789239861856,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
4283,TOI-561 f,TOI-561,1,5,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),16.287,0.1174,3.0,0.0,,750.0,,5326.0,0.83,0.81,-0.41,[Fe/H],4.5,85.799,10.0128,[Fe/H],Transit,,,,1.2118410963753423,-0.9303319030884043,0.47712125471966244,5.326,0.49940805572353825,0.1172183455845034,0.1174,catalog_semi_major_axis,36.234256108612364,1.5591193496548197,0,too_hot,241.09564896894938,0.06755410174199201,-1.1703482764001756,4.508328834126502,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4284,TOI-564 b,TOI-564,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),1.651144,0.02734,464.98529,0.072,1423.0,1714.0,,5640.0,1.09,1.0,0.143,[Fe/H],4.36,199.581,11.1424,[Fe/H],Transit,0,too_hot,3.153204900084284,0.21778495071782508,-1.5632014897681965,2.667439214023548,5.64,1.0830889427057881,0.027339872448261516,0.02734,catalog_semi_major_axis,1448.9957166572235,3.1610671016651835,0,too_hot,387.7825982450503,0.004257911539796836,-2.3708033654851017,4.363147004118752,0.9820594937870523,True,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
4285,TOI-628 b,TOI-628,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),3.4095675,0.0486,2011.8639,0.072,,1586.0,,6250.0,1.34,1.31,0.258,[Fe/H],4.3,178.68,10.0579,[Fe/H],Transit,,,,0.532699292694525,-1.3133637307377066,3.3035985979155926,6.25,2.4684502369131036,0.04850983647209946,0.0486,catalog_semi_major_axis,1045.085537821599,3.019151837895503,0,too_hot,628.4530801086942,0.005425333422521055,-2.2655735663989947,4.301061698926149,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4286,TOI-640 b,TOI-640,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),5.0037775,0.06608,279.6904,0.05,,1749.0,,6460.0,2.08,1.54,0.072,[Fe/H],3.99,341.997,10.4006,[Fe/H],Transit,,,,0.699297989936131,-1.1799299656876743,2.446677560048406,6.46,6.788150339478712,0.06611683926685064,0.06608,catalog_semi_major_axis,1554.5739415479202,3.1916113835953817,0,too_hot,1237.7799779191905,0.004042541961626944,-2.393345463416997,3.9893940509109393,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4287,TOI-674 b,TOI-674,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),1.977143,0.025,23.6,0.0,38.4,635.0,M2 V,3514.0,0.42,0.42,0.17,[Fe/H],4.81,46.0851,13.0914,[Fe/H],Transit,0,too_hot,1.5843312243675307,0.29603808148614014,-1.6020599913279623,1.3729120029701065,3.514,0.02423261708205866,0.023087753026388415,0.025,catalog_semi_major_axis,38.77218733129385,1.588520302403004,0,too_hot,34.61511822274775,0.057117904011684005,-1.2432277377315535,4.8147507096021,0.9904006619973836,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4288,TOI-677 b,TOI-677,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),11.2366,0.1038,392.83788,0.435,,1252.0,F8,6295.0,1.28,1.18,0.0,[Fe/H],4.29,141.812,9.66082,[Fe/H],Transit,,,,1.0506349211429278,-0.9838026464875609,2.5942133586510345,6.295,2.3179154346074555,0.10375056412608795,0.1038,catalog_semi_major_axis,215.13094273182227,2.3327028803605576,0,too_hot,631.6440528962761,0.017789449530121976,-1.749837490349421,4.295462068010388,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4289,TOI-700 b,TOI-700,1,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),9.97702,0.0677,,0.081,5.0,417.0,,3461.0,0.42,0.41,-0.07,[Fe/H],4.8,31.1265,12.0665,[Fe/H],Transit,0,too_hot,0.6989700043360189,0.9990008428087715,-1.1694113313148558,,3.461,0.022803404352925695,0.06738062438068979,0.0677,catalog_semi_major_axis,4.975335261989902,0.6968223509161966,0,too_hot,33.47326397672259,0.2980593708142131,-0.5256972196525589,4.8042852759239345,1.0049574022073506,True,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
